ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0043408,regulation of MAPK cascade,42/591,387/10799,1.562846751255725e-5,5.236211669773789e-4,4.2411210520742056e-4,CD74/FN1/HLA-DRB1/IGF1/GBP1/CCR7/EIF2AK2/MYC/CCR1/PDGFRB/PIK3CB/P2RX7/ADRB2/TNFRSF11A/DUSP3/MT3/IGFBP4/NDRG2/CCL4/LYN/CCL20/SPRY1/GCNT2/DUSP5/IRAK3/ITGA1/STK3/PLCG2/GSDME/CCL22/EDA2R/EPHA4/CAVIN3/XCL1/SPRED2/ICAM1/PRKCE/CCL17/RIPK2/PDGFA/ERBB2/EPHB1,42
GO:0071706,tumor necrosis factor superfamily cytokine production,19/591,116/10799,1.572829537854455e-5,5.236211669773789e-4,4.2411210520742056e-4,CCR2/CLU/IGF1/ARID5A/OAS3/VSIR/OAS1/IL23A/CD33/NFATC4/SPON2/IRAK3/FCGR3A/PLCG2/CD274/MC1R/TNFRSF8/CX3CR1/RIPK2,19
GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,19/591,116/10799,1.572829537854455e-5,5.236211669773789e-4,4.2411210520742056e-4,CCR2/CLU/IGF1/ARID5A/OAS3/VSIR/OAS1/IL23A/CD33/NFATC4/SPON2/IRAK3/FCGR3A/PLCG2/CD274/MC1R/TNFRSF8/CX3CR1/RIPK2,19
GO:0046631,alpha-beta T cell activation,22/591,148/10799,1.6989106290362555e-5,5.492792036549239e-4,4.4489408392997466e-4,TRBC1/CCR2/HLA-DRB1/HLA-DRA/TRAC/TNFSF8/VSIR/RSAD2/TMEM98/ANXA1/IL23A/LY9/TOX/CRTAM/CD274/CTSL/ZBTB16/IL21/XCL1/HFE/RORC/RIPK2,22
GO:0008045,motor neuron axon guidance,7/591,17/10799,1.704896652145446e-5,5.492792036549239e-4,4.4489408392997466e-4,PLXNA4/NOG/ARK2C/KIF5C/EPHA4/EGR2/ERBB2,7
GO:0071624,positive regulation of granulocyte chemotaxis,7/591,17/10799,1.704896652145446e-5,5.492792036549239e-4,4.4489408392997466e-4,CD74/CCR7/CAMK1D/IL23A/C3AR1/CXCL8/XCL1,7
GO:0090023,positive regulation of neutrophil chemotaxis,7/591,17/10799,1.704896652145446e-5,5.492792036549239e-4,4.4489408392997466e-4,CD74/CCR7/CAMK1D/IL23A/C3AR1/CXCL8/XCL1,7
GO:0045596,negative regulation of cell differentiation,40/591,363/10799,1.7492363952048815e-5,5.590559519074802e-4,4.528128571671416e-4,CD74/LAG3/ID2/IGF1/NFATC3/SORT1/EIF2AK4/MYC/HOPX/ZFP36L2/CTNNA1/NOG/TMEM98/ID3/CDKN2B/ANXA1/HES1/MT3/LYN/SMAD1/SPRY1/TSKU/NFATC4/IFNL1/JDP2/CDH1/FGL2/DRAXIN/ABCG1/PI16/ZBTB16/ITGAV/EPHA4/DLL1/TLX2/SPRED2/IRX3/TRIO/ERBB2/EPHB1,40
GO:0002263,cell activation involved in immune response,28/591,216/10799,1.809098878800817e-5,5.735992080007352e-4,4.645923102283802e-4,CD74/CCR2/HLA-DRB1/HLA-DRA/EIF2AK4/HLA-DMB/TMEM98/GRN/CD40LG/LAT2/ANXA1/IL23A/IRF8/LYN/LY9/IFNL1/FCGR3A/FGL2/AICDA/PLCG2/IL21/CX3CR1/POU2AF1/DLL1/ICAM1/PRKCE/RORC/RIPK2,28
GO:0002696,positive regulation of leukocyte activation,33/591,277/10799,1.988639129461693e-5,6.255601041101939e-4,5.066785481943841e-4,HLA-DPA1/CD74/IL7R/CCR2/HLA-DRB1/HLA-DPB1/HLA-DRA/IGF1/CCR7/HLA-DQB1/HLA-DMB/VSIR/TNFSF13B/CD40LG/ANXA1/IL23A/HES1/HLA-DQA1/HHLA2/LYN/IGFBP2/HLA-DMA/VAV3/TOX/TNFSF9/FCGR3A/CD274/ZBTB16/IL21/IL5/XCL1/TICAM2/RIPK2,33
GO:0002706,regulation of lymphocyte mediated immunity,20/591,129/10799,2.181708449915546e-5,6.809316607353598e-4,5.515272841316109e-4,LAG3/IL7R/CCR2/HLA-DRB1/KLRB1/HLA-DRA/ARID5A/RSAD2/LTA/AHR/P2RX7/NCR3/IL23A/C4BPB/PVR/CRTAM/IL1R1/IL21/XCL1/HFE,20
GO:0001912,positive regulation of leukocyte mediated cytotoxicity,11/591,45/10799,2.2177119668127514e-5,6.862602379254108e-4,5.558432175436961e-4,LAG3/HLA-DRB1/HLA-DRA/P2RX7/NCR3/IL23A/PVR/CRTAM/IL21/XCL1/HFE,11
GO:0006959,humoral immune response,16/591,89/10799,2.2331371947510237e-5,6.862602379254108e-4,5.558432175436961e-4,CCR2/CLU/HLA-DRB1/CCR7/GNLY/HLA-DQB1/GPI/LTA/C4BPB/CXCL8/SPON2/RNASE6/JCHAIN/POU2AF1/RNASE4/ALOX5,16
GO:0043087,regulation of GTPase activity,26/591,196/10799,2.391701272247284e-5,7.293776017273206e-4,5.907665496896868e-4,RASGRP2/CCR7/PLXNA4/EVI5/CORO1C/RASGEF1A/ITGA6/SNX9/CCL4/VAV3/CCL20/USP6NL/RAP1GAP2/PLXNB2/AGAP1/DOCK7/CCL22/EPHA4/AGRN/XCL1/TBC1D2/CCL17/RASGRP3/ERBB2/RALGPS1/RGL1,26
GO:0002821,positive regulation of adaptive immune response,16/591,90/10799,2.5810684143791408e-5,7.756929917556886e-4,6.282801545766384e-4,CCR2/HLA-DRB1/HLA-DRA/ARID5A/EIF2AK4/RSAD2/LTA/TNFSF13B/P2RX7/IL23A/PVR/IL1R1/CD274/XCL1/HFE/RIPK2,16
GO:1902624,positive regulation of neutrophil migration,8/591,24/10799,2.583366304978636e-5,7.756929917556886e-4,6.282801545766384e-4,CD74/CCR7/CAMK1D/IL23A/C3AR1/CXCL8/IL1R1/XCL1,8
GO:0043547,positive regulation of GTPase activity,22/591,152/10799,2.6018238021342247e-5,7.756929917556886e-4,6.282801545766384e-4,RASGRP2/CCR7/EVI5/CORO1C/RASGEF1A/ITGA6/SNX9/CCL4/CCL20/USP6NL/RAP1GAP2/AGAP1/DOCK7/CCL22/AGRN/XCL1/TBC1D2/CCL17/RASGRP3/ERBB2/RALGPS1/RGL1,22
GO:0002819,regulation of adaptive immune response,21/591,142/10799,2.8465030010904907e-5,8.423540362486304e-4,6.8227292205475e-4,IL7R/CCR2/HLA-DRB1/HLA-DRA/ARID5A/EIF2AK4/RSAD2/LTA/AHR/TNFSF13B/P2RX7/ANXA1/IL23A/C4BPB/PVR/IRF7/IL1R1/CD274/XCL1/HFE/RIPK2,21
GO:0002827,positive regulation of T-helper 1 type immune response,6/591,13/10799,3.229134842274923e-5,9.454539521937648e-4,7.657797112294667e-4,CCR2/ARID5A/IL23A/IL1R1/XCL1/RIPK2,6
GO:0019882,antigen processing and presentation,15/591,82/10799,3.2422325769848755e-5,9.454539521937648e-4,7.657797112294667e-4,HLA-DPA1/CD74/HLA-DRB1/HLA-DPB1/HLA-DRA/CCR7/HLA-DQB1/HLA-DMB/IFI30/HLA-DQA1/HLA-DMA/FGL2/CTSL/ICAM1/HFE,15
GO:0032640,tumor necrosis factor production,18/591,112/10799,3.409264832775325e-5,9.798570508588074e-4,7.936448387695077e-4,CCR2/CLU/IGF1/ARID5A/OAS3/VSIR/OAS1/IL23A/CD33/NFATC4/SPON2/IRAK3/FCGR3A/PLCG2/MC1R/TNFRSF8/CX3CR1/RIPK2,18
GO:0032680,regulation of tumor necrosis factor production,18/591,112/10799,3.409264832775325e-5,9.798570508588074e-4,7.936448387695077e-4,CCR2/CLU/IGF1/ARID5A/OAS3/VSIR/OAS1/IL23A/CD33/NFATC4/SPON2/IRAK3/FCGR3A/PLCG2/MC1R/TNFRSF8/CX3CR1/RIPK2,18
GO:0002705,positive regulation of leukocyte mediated immunity,17/591,102/10799,3.4702469227722914e-5,9.90259746891093e-4,8.020706045565432e-4,LAG3/HLA-DRB1/HLA-DRA/ARID5A/RSAD2/LTA/P2RX7/NCR3/IL23A/PVR/CRTAM/IL1R1/PLCG2/IL21/XCL1/HFE/TICAM2,17
GO:0042742,defense response to bacterium,19/591,123/10799,3.673026223297525e-5,0.0010406907632676322,8.429177014122128e-4,IL7R/GBP1/GNLY/OAS3/TNFSF8/OAS1/SLC9A9/LTA/GRN/P2RX7/IL23A/IRF8/CCL20/SPON2/AICDA/RNASE6/JCHAIN/RNASE4/RIPK2,19
GO:0032496,response to lipopolysaccharide,27/591,213/10799,3.8042590958393744e-5,0.001070282752667486,8.668860237665113e-4,ARID5A/CCR7/MGST2/PTGER2/CMPK2/LTA/P2RX7/TNFRSF11A/IL12RB2/IRF8/LYN/HPGD/CXCL8/SPON2/IRAK3/ADM/TBXA2R/AICDA/PLCG2/CD274/CX3CR1/PRKCE/LY86/TICAM2/SNCA/RIPK2/CSF2RB,27
GO:0002709,regulation of T cell mediated immunity,13/591,65/10799,4.085570611457861e-5,0.0011354127073620996,9.196386700299307e-4,IL7R/CCR2/HLA-DRB1/HLA-DRA/ARID5A/RSAD2/AHR/P2RX7/IL23A/PVR/IL1R1/XCL1/HFE,13
GO:0007599,hemostasis,19/591,124/10799,4.121022342115255e-5,0.0011354127073620996,9.196386700299307e-4,TSPAN18/P2RX1/PLSCR1/GPI/MYL9/PIK3CB/CD40LG/ITGA2/PLAU/C4BPB/TSPAN32/PROCR/LYN/VAV3/TBXA2R/PLCG2/PLEK/PDGFA/MMRN1,19
GO:0050920,regulation of chemotaxis,19/591,124/10799,4.121022342115255e-5,0.0011354127073620996,9.196386700299307e-4,CD74/CCR2/CCR7/PLXNA4/S1PR1/CAMK1D/CCR1/PDGFRB/ITGA2/PTPRO/MTUS1/IL23A/DUSP3/CCL4/LYN/C3AR1/CXCL8/CX3CR1/XCL1,19
GO:0031343,positive regulation of cell killing,11/591,48/10799,4.2496521548508124e-5,0.0011628329012759585,9.418479253072385e-4,LAG3/HLA-DRB1/HLA-DRA/P2RX7/NCR3/IL23A/PVR/CRTAM/IL21/XCL1/HFE,11
GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,15/591,84/10799,4.352524616363606e-5,0.001182879989277048,9.580852610599159e-4,CCR2/HLA-DRB1/HLA-DRA/ARID5A/RSAD2/LTA/TNFSF13B/P2RX7/IL23A/PVR/IL1R1/CD274/XCL1/HFE/RIPK2,15
GO:0002700,regulation of production of molecular mediator of immune response,19/591,125/10799,4.617011908430113e-5,0.001240745727407508,0.001004954183795713,BST2/CD74/CCR2/ARID5A/RSAD2/GPI/P2RX7/CD40LG/SPON2/IRAK3/IL1R1/PLCG2/IRF5/IL21/IL5/XCL1/HFE/TICAM2/RIPK2,19
GO:0002683,negative regulation of immune system process,35/591,314/10799,4.627562287452283e-5,0.001240745727407508,0.001004954183795713,BST2/CD74/FN1/LAG3/IL7R/CCR2/ID2/HLA-DRB1/GBP1/OAS3/MYC/VSIR/OAS1/AHR/GRN/ANXA1/DUSP3/C4BPB/TSPAN32/CD33/LST1/LYN/CRTAM/IFNL1/DLG5/USP18/CD200/IRAK3/FGL2/CD274/CX3CR1/XCL1/HFE/FCRLB/ERBB2,35
GO:0002286,T cell activation involved in immune response,15/591,85/10799,5.023642797726152e-5,0.001329102846153376,0.0010765198996312438,CD74/HLA-DRB1/HLA-DRA/EIF2AK4/HLA-DMB/TMEM98/ANXA1/IL23A/LY9/IFNL1/FGL2/IL21/ICAM1/RORC/RIPK2,15
GO:0050868,negative regulation of T cell activation,15/591,85/10799,5.023642797726152e-5,0.001329102846153376,0.0010765198996312438,CD74/LAG3/HLA-DRB1/VSIR/ANXA1/DUSP3/TSPAN32/CRTAM/IFNL1/DLG5/FGL2/CD274/XCL1/HFE/ERBB2,15
GO:0030217,T cell differentiation,29/591,242/10799,5.653820792389254e-5,0.0014859877674733598,0.0012035903819809257,CD74/LAG3/IL7R/CCR2/HLA-DRB1/HLA-DRA/CCR7/TNFSF8/VSIR/RSAD2/ZFP36L2/TMEM98/TCF7/ANXA1/IL23A/LY9/TOX/CRTAM/IFNL1/TNFSF9/FGL2/CTSL/LEPR/EGR1/ZBTB16/IL21/RORC/RIPK2/ERBB2,29
GO:0002825,regulation of T-helper 1 type immune response,7/591,20/10799,5.88256298966419e-5,0.0015360025584123162,0.0012441003529568436,CCR2/ARID5A/ANXA1/IL23A/IL1R1/XCL1/RIPK2,7
GO:0002285,lymphocyte activation involved in immune response,22/591,161/10799,6.374499766829087e-5,0.0016536445823689741,0.0013393856652927283,CD74/HLA-DRB1/HLA-DRA/EIF2AK4/HLA-DMB/TMEM98/CD40LG/ANXA1/IL23A/IRF8/LY9/IFNL1/FCGR3A/FGL2/AICDA/PLCG2/IL21/POU2AF1/DLL1/ICAM1/RORC/RIPK2,22
GO:0002687,positive regulation of leukocyte migration,15/591,87/10799,6.643159302317203e-5,0.0017122207363069178,0.0013868299962867968,CD74/CCR2/CCR7/CAMK1D/CCR1/ITGA2/IL23A/CCL4/CCL20/C3AR1/CXCL8/IL1R1/CX3CR1/XCL1/ICAM1,15
GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,19/591,129/10799,7.17380549609583e-5,0.0018371380100578741,0.001488007968623386,IL7R/CCR2/HLA-DRB1/HLA-DRA/ARID5A/RSAD2/LTA/AHR/TNFSF13B/P2RX7/ANXA1/IL23A/C4BPB/PVR/IL1R1/CD274/XCL1/HFE/RIPK2,19
GO:0050921,positive regulation of chemotaxis,14/591,78/10799,7.34403441279586e-5,0.0018687527056763986,0.001513614601738818,CD74/CCR2/CCR7/S1PR1/CAMK1D/CCR1/PDGFRB/ITGA2/IL23A/CCL4/C3AR1/CXCL8/CX3CR1/XCL1,14
GO:0019058,viral life cycle,29/591,246/10799,7.617486889903918e-5,0.0019260670965295034,0.001560036955334087,BST2/CD74/HLA-DRB1/GPR15/MX1/SCARB2/EIF2AK2/OAS3/EIF2AK4/RSAD2/PLSCR1/OAS1/ITGA2/IFIT5/TPCN1/APOBEC3B/OASL/IFI27/PVR/IFIT1/CXCL8/USP6NL/CXCR6/AICDA/CTSL/ITGAV/VPS37C/SLC52A1/ICAM1,29
GO:0061564,axon development,31/591,271/10799,7.701606986841476e-5,0.0019350893026686602,0.0015673445797782654,FN1/NPTX1/PLXNA4/CTNNA1/NOG/GRN/PTPRO/KIFBP/ARK2C/MT3/KIF5C/TSKU/TSPAN2/CDH1/PLXNB2/ATL1/DRAXIN/DOCK7/SCARF1/EPHA4/NEO1/POU4F1/FOXB1/EGR2/B4GALT6/PALLD/NEFH/CYFIP1/TRIO/ERBB2/EPHB1,31
GO:0001656,metanephros development,9/591,35/10799,8.10967600868962e-5,0.0020248847284196894,0.0016400752664942034,MYC/PDGFRB/ID3/HES1/SPRY1/DLG5/EGR1/IRX3/PDGFA,9
GO:1903670,regulation of sprouting angiogenesis,7/591,21/10799,8.410113518513304e-5,0.00208685736064973,0.001690270608428238,KLF2/TSPAN18/PIK3CB/E2F2/SMAD1/DLL1/ALOX5,7
GO:0002834,regulation of response to tumor cell,6/591,15/10799,8.56956174577354e-5,0.002100331237691122,0.0017011839074270497,HLA-DRB1/AHR/PVR/CRTAM/CD274/GSDME,6
GO:0002837,regulation of immune response to tumor cell,6/591,15/10799,8.56956174577354e-5,0.002100331237691122,0.0017011839074270497,HLA-DRB1/AHR/PVR/CRTAM/CD274/GSDME,6
GO:0002708,positive regulation of lymphocyte mediated immunity,15/591,89/10799,8.70248330971134e-5,0.0021199037086766345,0.0017170368224680786,LAG3/HLA-DRB1/HLA-DRA/ARID5A/RSAD2/LTA/P2RX7/NCR3/IL23A/PVR/CRTAM/IL1R1/IL21/XCL1/HFE,15
GO:0042060,wound healing,28/591,236/10799,9.021386196826261e-5,0.002184268960989146,0.001769170090529118,FN1/IGF1/TIMP1/P2RX1/PLSCR1/NOG/MYL9/PIK3CB/CD40LG/ITGA2/ANXA1/PLAU/C4BPB/TSPAN32/PROCR/LYN/VAV3/TSKU/TBXA2R/PLCG2/MCAM/PRKCE/PLEK/TPM1/ALOX5/PDGFA/MMRN1/ERBB2,28
GO:0006898,receptor-mediated endocytosis,21/591,154/10799,9.586998793129913e-5,0.0022982448000621464,0.0018614859404231707,CLU/SCARB2/PIK3CB/ADRB2/DLG4/SNX9/APLN/RAMP1/CXCL8/RAB31/ADM/VLDLR/PLCG2/CTSL/ITGAV/SCARF1/DLL1/ANKRD13B/HFE/SNCA/DNAJC6,21
GO:0002468,dendritic cell antigen processing and presentation,5/591,10/10799,9.664709046569227e-5,0.0022982448000621464,0.0018614859404231707,CD74/HLA-DRB1/HLA-DRA/CCR7/FGL2,5
GO:0043380,regulation of memory T cell differentiation,5/591,10/10799,9.664709046569227e-5,0.0022982448000621464,0.0018614859404231707,HLA-DRB1/HLA-DRA/IL23A/IFNL1/FGL2,5
GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,15/591,90/10799,9.926766288777783e-5,0.0023465935694477655,0.0019006465008846408,MPZL2/PIK3CB/PVR/SDK2/CRTAM/CLDN12/CDH1/PLXNB2/IL1RN/CLDN5/ADGRL1/SCARF1/ICAM1/PALLD/TRO,15
GO:0002711,positive regulation of T cell mediated immunity,10/591,44/10799,1.0206664616017094e-4,0.0023845394819291396,0.0019313811652592523,HLA-DRB1/HLA-DRA/ARID5A/RSAD2/P2RX7/IL23A/PVR/IL1R1/XCL1/HFE,10
GO:0006821,chloride transport,10/591,44/10799,1.0206664616017094e-4,0.0023845394819291396,0.0019313811652592523,APOL1/NMUR1/SLC26A4/ANO9/SLC4A10/ABCB1/CA2/CLIC5/TTYH2/GABRA1,10
GO:0042088,T-helper 1 type immune response,9/591,36/10799,1.0294632234745142e-4,0.0023911078940585377,0.0019367013151534006,CCR2/HLA-DRB1/ARID5A/TMEM98/ANXA1/IL23A/IL1R1/XCL1/RIPK2,9
GO:0006816,calcium ion transport,28/591,238/10799,1.045545010530576e-4,0.002414423304664538,0.001955585860888951,RASA3/CCR7/BSPRY/P2RX1/CCR1/PDGFRB/P2RX7/STC1/NMUR1/HES1/TPCN1/CD33/CCL4/LYN/RAMP1/GPR35/CALHM1/PLCG2/ITGAV/SCN9A/XCL1/CACNA1I/UCN/PRKCE/HOMER2/SNCA/GJC2/TMEM38A,28
GO:0002720,positive regulation of cytokine production involved in immune response,11/591,53/10799,1.1172273678238219e-4,0.002565128353135729,0.0020776508945495637,CD74/ARID5A/RSAD2/P2RX7/SPON2/IL1R1/PLCG2/IRF5/XCL1/TICAM2/RIPK2,11
GO:1903038,negative regulation of leukocyte cell-cell adhesion,15/591,91/10799,1.1298594888945887e-4,0.002579307804647933,0.002089135680518476,CD74/LAG3/HLA-DRB1/VSIR/ANXA1/DUSP3/TSPAN32/CRTAM/IFNL1/DLG5/FGL2/CD274/XCL1/HFE/ERBB2,15
GO:0090022,regulation of neutrophil chemotaxis,7/591,22/10799,1.1756948750237538e-4,0.0026686937646135775,0.0021615347164013273,CD74/CCR7/CAMK1D/IL23A/C3AR1/CXCL8/XCL1,7
GO:0043269,regulation of monoatomic ion transport,30/591,265/10799,1.2100562009488656e-4,0.002731172046774417,0.0022121396144613816,CCR2/P2RX1/CCR1/PDGFRB/P2RX7/STC1/ADRB2/ANTKMT/HES1/TPCN1/CD33/CCL4/LYN/ANO9/GPR35/FHL1/CALHM1/ABCB1/SCN9A/CA2/CLIC5/XCL1/CACNA1I/UCN/PRKCE/HFE/HOMER2/SNCA/GJC2/TMEM38A,30
GO:0045598,regulation of fat cell differentiation,13/591,72/10799,1.240073217993929e-4,0.0027831980370144646,0.0022542785760575625,ID2/PIM1/SORT1/ZFP36L2/HES1/SAV1/JDP2/STK3/ZBTB16/KLF5/RORC/ALOX5/TRIO,13
GO:0043410,positive regulation of MAPK cascade,29/591,253/10799,1.2573700122187712e-4,0.002806253183694967,0.002272952318471334,CD74/HLA-DRB1/IGF1/CCR7/EIF2AK2/CCR1/PDGFRB/P2RX7/ADRB2/TNFRSF11A/MT3/IGFBP4/CCL4/CCL20/GCNT2/ITGA1/STK3/PLCG2/GSDME/CCL22/EDA2R/CAVIN3/XCL1/ICAM1/PRKCE/CCL17/RIPK2/PDGFA/ERBB2,29
GO:0035265,organ growth,15/591,92/10799,1.2832637201403452e-4,0.0028481325344225992,0.002306872909772761,IGF1/PIM1/S1PR1/WWC3/NOG/STC1/SMAD1/TSKU/COL27A1/SAV1/STK3/LEPR/PI16/DLL1/GLI1,15
GO:0032735,positive regulation of interleukin-12 production,8/591,30/10799,1.5353308166832482e-4,0.003388755034613026,0.0027447554117384734,LTB/CCR7/CD40LG/IL23A/IRF8/PLCG2/IRF5/RIPK2,8
GO:0002688,regulation of leukocyte chemotaxis,13/591,74/10799,1.6551663008561359e-4,0.0036133275256394876,0.0029266501057415946,CD74/CCR2/CCR7/CAMK1D/CCR1/MTUS1/IL23A/CCL4/LYN/C3AR1/CXCL8/CX3CR1/XCL1,13
GO:0045069,regulation of viral genome replication,13/591,74/10799,1.6551663008561359e-4,0.0036133275256394876,0.0029266501057415946,BST2/MX1/EIF2AK2/OAS3/RSAD2/PLSCR1/OAS1/IFIT5/APOBEC3B/OASL/IFIT1/CXCL8/AICDA,13
GO:0043379,memory T cell differentiation,5/591,11/10799,1.6922239204044193e-4,0.0036724304583220907,0.002974521106351916,HLA-DRB1/HLA-DRA/IL23A/IFNL1/FGL2,5
GO:1902105,regulation of leukocyte differentiation,26/591,220/10799,1.7006248680590409e-4,0.0036724304583220907,0.002974521106351916,CD74/LAG3/IL7R/CCR2/ID2/HLA-DRB1/HLA-DRA/MYC/VSIR/ZFP36L2/CCR1/TCF7/ANXA1/IL23A/LYN/TOX/CRTAM/IFNL1/IRF7/TNFSF9/FGL2/ZBTB16/IL5/POU4F1/RIPK2/ERBB2,26
GO:0010721,negative regulation of cell development,20/591,149/10799,1.7385378067715453e-4,0.0037341174935765177,0.0030244851262115056,CD74/LAG3/ID2/IGF1/MYC/CTNNA1/NOG/TMEM98/CDKN2B/ANXA1/HES1/MT3/LYN/NFATC4/IFNL1/CDH1/FGL2/DRAXIN/TLX2/ERBB2,20
GO:0002685,regulation of leukocyte migration,19/591,138/10799,1.793584695892696e-4,0.003827838317714973,0.0031003952278916614,CD74/CCR2/CCR7/CAMK1D/CCR1/ITGA2/MTUS1/ANXA1/IL23A/CCL4/LYN/CCL20/C3AR1/CXCL8/CD200/IL1R1/CX3CR1/XCL1/ICAM1,19
GO:0007229,integrin-mediated signaling pathway,12/591,65/10799,1.8027268983357672e-4,0.003827838317714973,0.0031003952278916614,FN1/TIMP1/CTNNA1/CD40LG/ITGA2/ITGA6/TSPAN32/VAV3/ITGA1/ITGAV/ADAMTS1/PLEK,12
GO:0033002,muscle cell proliferation,17/591,116/10799,1.810917251684931e-4,0.003827838317714973,0.0031003952278916614,ID2/IGF1/PIM1/S1PR1/PDGFRB/NOG/ITGA2/JUN/APLN/NDRG2/SMAD1/HPGD/SAV1/ADAMTS1/GLI1/TPM1/EPHB1,17
GO:0002690,positive regulation of leukocyte chemotaxis,11/591,56/10799,1.8797028522961838e-4,0.0039523225762753975,0.0032012224753232513,CD74/CCR2/CCR7/CAMK1D/CCR1/IL23A/CCL4/C3AR1/CXCL8/CX3CR1/XCL1,11
GO:0034330,cell junction organization,39/591,391/10799,1.9617636772885214e-4,0.004101757632076753,0.003322258865951897,SEPTIN11/FN1/LRRN3/RAB13/NPTX1/ACTN1/AFDN/SORT1/PLXNA4/HOPX/CTNNA1/CORO1C/ITGA2/PTPRO/ITGA6/DUSP3/FSCN1/DLG4/PPFIBP1/SDK2/NFATC4/DLG5/PPFIBP2/CDH1/PPFIA4/PLXNB2/CLDN5/ADGRL1/EPHA4/CX3CR1/AGRN/POU4F1/NEFH/SNCA/CYFIP1/IRX3/GABRA1/ERBB2/EPHB1,39
GO:1902622,regulation of neutrophil migration,8/591,31/10799,1.971307798144522e-4,0.004101757632076753,0.003322258865951897,CD74/CCR7/CAMK1D/IL23A/C3AR1/CXCL8/IL1R1/XCL1,8
GO:0051960,regulation of nervous system development,29/591,261/10799,2.1629248049464712e-4,0.004441425055193739,0.003597375830226087,FN1/LRRN3/ID2/PLXNA4/CTNNA1/NOG/TMEM98/LTA/CDKN2B/HES1/MT3/LYN/NFATC4/DLG5/CDH1/PLXNB2/DRAXIN/ETV5/DOCK7/EPHA4/CX3CR1/DLL1/TLX2/AGRN/POU4F1/EGR2/CYFIP1/GJC2/EPHB1,29
GO:0001916,positive regulation of T cell mediated cytotoxicity,7/591,24/10799,2.1679045951508868e-4,0.004441425055193739,0.003597375830226087,HLA-DRB1/HLA-DRA/P2RX7/IL23A/PVR/XCL1/HFE,7
GO:0036037,"CD8-positive, alpha-beta T cell activation",7/591,24/10799,2.1679045951508868e-4,0.004441425055193739,0.003597375830226087,TNFSF8/VSIR/TOX/CRTAM/CD274/XCL1/HFE,7
GO:0007610,behavior,33/591,314/10799,2.3343555370403403e-4,0.004758035903304162,0.0038538178951997887,ID2/PMCH/EIF2AK4/P2RX1/GPR157/NOG/GPI/DLG4/APLN/GAD1/NFATC4/SLC4A10/APBA1/VLDLR/LEPR/EGR1/CLDN5/MC1R/SCN9A/EPHA4/CX3CR1/ACVR2A/POU4F1/FOXB1/UCN/EGR2/PRKCE/MFSD2A/HOMER2/SNCA/GATM/PAX5/B3GAT1,33
GO:0035710,"CD4-positive, alpha-beta T cell activation",15/591,97/10799,2.3530946925110288e-4,0.004771884922122619,0.003865035043964148,HLA-DRB1/HLA-DRA/VSIR/RSAD2/TMEM98/ANXA1/IL23A/LY9/TOX/CD274/CTSL/IL21/XCL1/RORC/RIPK2,15
GO:0002456,T cell mediated immunity,14/591,87/10799,2.4632353244823834e-4,0.00497001268752885,0.004025510572811721,IL7R/CCR2/HLA-DRB1/HLA-DRA/ARID5A/RSAD2/AHR/P2RX7/IL23A/PVR/IL1R1/XCL1/ICAM1/HFE,14
GO:0002698,negative regulation of immune effector process,13/591,77/10799,2.4993677190185816e-4,0.005017574893205644,0.004064034048274595,BST2/IL7R/CCR2/AHR/GRN/ANXA1/C4BPB/IFNL1/IRAK3/FGL2/CX3CR1/XCL1/HFE,13
GO:0050877,nervous system process,44/591,465/10799,2.548019049817828e-4,0.005089668052011112,0.004122426610073686,CCR2/HLA-DRA/SCARB2/EIF2AK4/S1PR1/CCDC50/P2RX1/NOG/TMEM98/GPI/P2RX7/ITGA2/ADRB2/DLG4/SLC26A4/NFATC4/SLC4A10/GPR35/CALHM1/VLDLR/CA6/GSDME/MYO3B/CLDN5/MC1R/SCN9A/CLIC5/CX3CR1/MGLL/CACNA1I/POU4F1/FOXB1/UCN/EGR2/MFSD2A/DNAAF11/HOMER2/SNCA/PRRT2/CYFIP1/GATM/GABRA1/EPHB1/B3GAT1,44
GO:0002440,production of molecular mediator of immune response,20/591,154/10799,2.725254746311281e-4,0.005389798372036419,0.004365520109515831,BST2/CD74/CCR2/ARID5A/RSAD2/GPI/P2RX7/CD40LG/SPON2/IRAK3/IL1R1/AICDA/PLCG2/IRF5/IL21/IL5/XCL1/HFE/TICAM2/RIPK2,20
GO:0045619,regulation of lymphocyte differentiation,20/591,154/10799,2.725254746311281e-4,0.005389798372036419,0.004365520109515831,CD74/LAG3/IL7R/CCR2/ID2/HLA-DRB1/HLA-DRA/VSIR/ZFP36L2/TCF7/ANXA1/IL23A/TOX/CRTAM/IFNL1/TNFSF9/FGL2/ZBTB16/RIPK2/ERBB2,20
GO:0090715,immunological memory formation process,5/591,12/10799,2.770743107506701e-4,0.005452767839649887,0.004416522848055794,HLA-DRB1/HLA-DRA/IL23A/IFNL1/FGL2,5
